,country,country_code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
185,Panama,PAN,,805.9249793996839,859.436964109729,957.1658828614791,1060.15992550449,1177.5093875992698,1192.03141917119,1222.4761430388698,1422.67816125219,1558.05757324706,1871.72119332834,2053.6406191748997,2338.4323948677397,2495.39273017682,2423.2829156466,2616.88023541137,2507.68597398566,2827.0959120101897,2248.83631675797,2153.75382389598,2306.4916612837196,2398.2465218084,2768.09706458377,2993.88007308173,3169.9754598592604,3099.0544485422997,3170.62648064668,3300.8250171999703,3511.21382534146,3535.4505990253797,3576.2130886848104,3538.73657924264,3745.2434360152397,3759.1779414503794,3991.2778311832703,4229.36279953354,4573.8931323956895,5369.32482672895,6300.927090305429,6757.963079145121,6978.106456495269,8313.02122985745,9431.36648163749,10488.2945390293,10993.088467743,11956.8020241673,12420.6069884216,13240.934284718,13143.0102693175,13274.4370014398
186,Peru,PER,481.50798775036696,527.053494338211,568.306406927402,644.789418308804,782.080720774439,954.742613106226,862.0359804598751,775.568723646596,619.437303506762,722.6514047516409,793.799054418362,990.200994084084,996.0313079716301,734.804955638179,721.310823414682,668.346513322825,623.6274998576099,835.272160566929,538.1320799232631,796.542726226647,961.430317854328,1335.60930747278,1382.9763136278698,1316.1320588982198,1651.97934319032,1909.02472266023,1971.17793717075,2049.6964599476396,1940.3428964417399,1699.19250638892,1705.4601595436802,1723.0166658278,1794.74026691173,1884.82931752374,2040.26136145516,2275.7945083572304,2474.54252850255,2862.1591340859004,3439.44171738257,3493.97906353414,4171.251324987489,4765.41085062725,5411.37804753306,5714.22938064168,5713.0892413418505,5394.72687816915,5255.510902032971,5579.22775197968,5729.320179135811,5955.763384275379
187,Philippines,PHL,,171.60278206912,178.72073419303,218.616385589701,304.53799809783,319.614929096886,356.848501763672,401.979724290669,456.531732858525,526.138954914847,606.09291291702,658.195266131919,657.202147213821,566.802150498061,503.679552457098,478.02792330824303,451.29136433393,494.502274217514,558.621486978644,615.488087368008,640.882771538569,650.5059588686789,752.450985527536,753.10510175808,877.677788716353,991.798815988569,1097.84919631286,1088.17620344199,1014.88365946915,1141.23330828154,1081.81457758894,996.134581871918,1040.48317307005,1047.96324912106,1090.11676871226,1212.8735207346401,1401.12549517134,1656.61256928713,1927.2970281348998,1897.01761446716,2185.98152880958,2404.2474680104997,2689.9394359327202,2894.6780326018898,2967.90738969241,3043.96615394204,3118.51902418156,3165.9267289595196,3279.59491919542,3471.8398618063106
188,Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Papua New Guinea,PNG,,,,,,,,,,,552.056418153914,527.850630652757,491.86358594568003,509.299269703243,524.4155570211519,457.228376575632,498.018472023247,548.90602719166,620.84032410265,594.866662828438,532.461526671798,625.606683987957,632.340483866229,687.3293996229761,775.699101556734,618.714728049395,687.36537929431,716.6502074139661,539.100645508154,454.865021503697,432.393308221171,383.931890465673,362.205437137941,398.604522140465,411.248641848441,519.998688692639,844.995145628526,1035.2902493660902,1206.77026637459,1215.5369959984698,1434.8952938984198,1760.7025273709,2270.44733048895,2211.84586054449,2499.76824638706,2248.84405411888,2145.67194221008,2264.77048061496,2310.4097731981697,2338.57324406126
190,Poland,POL,,,,,,,,,,,,,,,,,,,,,975.229848220824,1312.0205490491,1527.64006722023,1757.284496903,2283.1617809871104,3089.3501134606104,3502.84626413301,3495.0535453285997,3841.0990302708396,3739.41163666201,3848.96438255568,4253.32256095219,4440.553933747689,4817.50531290058,5525.50659502669,6766.68956038474,7588.34103139159,9395.75634100937,11990.7656263198,9803.74511160315,10693.5296344053,11806.2502220542,11103.2613162449,11623.510023478999,12062.783050792399,10650.6636317415,10472.5927304546,11677.7427107423,13031.4338406223,13254.815704081
191,Pre-demographic dividend,PRE,,,,,,,,,,,235.426166130855,393.269372388897,357.69519355262605,269.7995842831,233.90416198045503,227.572973294017,216.73921782595502,225.41273558746897,234.26695706976398,212.129092758275,360.160539720503,358.88164668014997,314.196523196369,255.533704580718,235.58186902980202,280.329525260591,310.459187153114,321.664492429618,336.96447217373,335.248372247299,343.788495828798,340.73233176843104,399.397553220593,436.660404931305,497.45005099064497,577.4788828067781,731.614375091286,850.999148471481,1023.36762809244,972.8605705543421,1060.7902022972698,1143.28532361066,1266.9393104205699,1374.7100540212198,1440.71407406837,1305.11722710151,1157.64259775593,1140.38923241552,1138.77218785766,1184.47306413537
192,Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Portugal,PRT,775.526172096645,880.8450678905709,1077.0339627969,1478.46249170008,1716.08009449526,1789.6935086508604,1846.4781200905102,1919.9924350581,2030.89230527907,2287.95581126996,2792.03599010224,2658.74143886411,2455.46713834389,2193.0123734907397,1996.27041858605,2161.0006027225895,3162.95471293677,3984.64615160812,4707.2893803038105,5118.91746269376,6737.49748337981,7709.6511297427405,9411.201354019091,8280.95090822935,8608.270489299559,10058.2888538079,10397.1741761062,9824.28293803728,10371.9804947333,10597.470829920501,9574.501212451129,9724.119458479929,10674.4676389163,13107.744688635501,14926.181016431201,15501.965123055,16065.2577453615,18499.7250603853,19904.3167332198,18382.574449506697,17953.3807152386,18724.620025016102,16384.425874185,17593.4676944156,17767.6570016679,15408.369268404,16047.8796353772,17264.9698419969,18840.1422661323,18590.6191907488
195,Paraguay,PRY,,,,,,,,,,,,,,,,,,,,,,,,,,1563.26155546138,1737.51193639472,1648.33224242621,1495.12848101956,1374.9500528204098,1264.84508416695,1223.50641328953,1090.86310885889,1056.48185906135,1324.5433294959,1452.6461042970002,1855.2346927582198,2553.97107936782,3494.73374059888,3107.64309994739,3753.7597347767296,4647.25287800759,4448.15818033403,5195.18395860329,5436.39487872951,4839.58419592501,4780.25999698701,5184.38137935274,5272.64776541286,4885.11863767675
196,West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Pacific island small states,PSS,,,,,,,,,,,1316.88370811227,1328.44200830724,1231.77334365674,1158.30225697724,1181.85018845437,1113.49004043491,1198.3010194323801,1119.4138308040801,1119.80677491834,1150.228351765,1265.08065423301,1319.8612277934599,1423.01033362728,1489.25505675265,1676.2622266436701,1814.00713353743,1936.38366729393,1885.0727521500303,1574.3780370667498,1723.99686751959,1600.4866958308999,1540.2136214242998,1620.43818168798,1883.26527644224,2177.21502559078,2391.1859143002303,2402.77131114248,2663.7669632339102,2818.4238688499,2498.73368860304,2725.02067355689,3069.40087308452,3214.4992109113696,3428.93133618797,3573.8644711359398,3419.9406051818,3515.05240292349,3669.88583073171,3821.1140558928996,3724.8988048224896
198,Post-demographic dividend,PST,2420.9287055248897,2649.0792336887803,3048.79631030219,3654.7537581635497,3982.62641331696,4409.336437729529,4749.04686474928,5318.736639027999,6373.427151151421,7166.855740015409,7807.1827637108,7835.8459793579295,7798.2233676040005,7994.0348915572995,8362.89182755258,8752.06588385372,10656.9403447777,12306.242900776298,13861.050725633,14270.4653474094,15862.1728528131,16591.6632592856,17647.7530594103,17553.4159102223,18731.627391236398,20708.4412285089,20772.193993945,20367.6028037666,20482.29897927,21356.838320415,21607.865286354197,21309.1363314457,22064.911669395296,24613.940874787797,27270.198355482997,28559.0648859015,30007.992178521497,32286.6284424662,33352.2956237579,31201.9700662581,32770.809503858596,35172.9186699792,35173.1028402086,35336.4690567492,36031.8742443163,34035.8524875204,34479.339310614305,35818.8002229277,37699.5338829585,37965.4963072626
199,French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Qatar,QAT,1397.19463320203,1230.18614023714,1195.50867825306,1302.1732267337,3780.0072390237897,5714.520520098771,6516.751954435171,7510.400030506529,8532.94535053421,,16195.1155974027,21716.828960304,20092.2949208643,15259.4102783725,11989.385612173799,12216.133222498202,10849.4750087791,10119.6702115079,10189.7937159432,9082.42660040042,9611.619632646221,10277.0166010676,11170.653208578899,10144.216033076,10613.558879277,11281.163543308401,11141.4338117476,14166.1871044305,11473.1955187519,13030.6186941226,14981.3197570953,19947.168481399098,22299.1932698356,26077.2012101129,28416.971074227597,30381.9555954833,37755.9585726677,42162.071349858,50175.7514575342,36698.1176659906,41489.0590191732,50342.711336705994,54619.8995911006,56545.86146622519,57662.309411858,47144.9459368108,44080.4425825332,45065.189930991604,48313.350994723,45338.1717033259
201,Romania,ROU,,,,,,,,,,,,,,,,,,,,1297.82172512388,1191.73287428341,919.423387500636,808.653261573143,849.784285700123,974.055577445278,1207.97412624447,1172.3306216173,1168.51565462744,1422.5178450490698,1227.59529006902,1286.47990717588,1413.8350368135098,1590.91386311518,2015.8263673687197,2635.38799300119,3600.0306028572795,4536.13716065565,6593.16053190406,8558.19426902335,6977.3404957125,6604.58444405666,7146.690140510091,6664.46332917063,7544.1905732899295,8060.85472553354,7224.141625059549,7659.146545518442,8719.96666124368,9941.85641366506,10873.6931308655
202,Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,1776.3139840853798,1564.03620602094,1336.5415644795698,1298.7174834649302,1575.61869706578,1727.5952031407098,1175.9273770331,956.210840316131,1277.6805893294802,1563.6260084025598,1780.7954882034803,2212.14474759428,3143.20759370892,4070.56629124905,5338.6422415322495,7246.52970039812,9122.33677964635,6690.8330489336095,8429.468931446,11260.181877674098,12133.1070723494,12517.9677081413,11004.9026209907,7390.845363202909,6899.374528675839,8408.12092657297,8758.71941120744,8940.21294722547
203,Rwanda,RWA,,,,,,,,,,,210.777801566245,241.2745589628,226.03007735881098,236.715102677166,244.181639817859,252.881294829826,266.892382830536,282.35587433928396,298.630054698535,288.747468669531,304.805314046484,229.339569145481,258.361888871798,269.488879225854,89.35759751431992,170.40444729975098,176.00576978523898,226.35383488291697,225.038177491887,239.853531085158,220.880736823388,200.744817100127,194.848775004301,200.579660865545,225.17435141171,278.208684723637,310.317822601051,367.87069125098503,440.17925509326597,472.476929922706,499.3838633209901,545.1764445178881,588.312362859627,582.424172381612,596.4628751197561,606.930871280347,601.9553198639929,618.036145499006,630.422669698934,666.479213945874
204,South Asia,SAS,106.945281241745,113.060288428801,114.372670865602,126.757266125228,149.35659168216299,154.322613289208,147.03939557621,165.170247479342,184.420515259533,201.663845565858,238.84343852693598,245.368138993555,246.076602843848,254.91415022552002,247.256734772062,260.80046493375403,271.253784362391,293.295117179188,307.86225534250997,303.06931672756,317.647649491516,275.422296682309,286.237581071273,278.59474957437,310.602878865572,337.46687878365896,362.76302850394995,372.318941704404,372.268558793304,390.466050091633,400.510563619097,403.572037563228,416.38015056843903,478.79814007233,543.538669483514,609.650147867762,681.210527849708,841.0816867525369,832.321286923968,916.502370915336,1103.47352557881,1200.1554626352902,1200.6030327263302,1213.51806243843,1320.30312489905,1371.32183146938,1458.8889073341,1656.17277484345,1683.4897940185901,1724.54859123942
205,Saudi Arabia,SAU,638.9120234499829,763.4916762907719,892.981919806231,1161.91078152146,3679.57607454248,4526.0833951651,6136.39754697558,6485.618770039039,6872.15951289646,6245.0055698961905,9863.75566504932,11751.3338510809,11187.2101685372,9254.60101207729,7900.535663699041,6917.302674056939,5613.442415758321,5177.80543627005,5142.83118642981,5161.264398330611,5714.486166885171,6217.44649641575,6418.42912743933,6069.67578213341,5915.73853329322,6173.49292295836,6499.625490972629,6805.694519211801,6058.24435886726,6619.42215281429,7242.35143467952,7031.781948799599,7206.292814471851,7643.82825971364,8694.60406371223,10412.155777455699,11777.5083523866,12972.917664501101,15296.876818788402,13370.359000606499,15435.5863387094,18484.7410847823,19659.585432231,19473.3347105706,19536.133872315902,16928.8566298651,16753.302444741203,17210.067183831,18968.1823258992,19160.0942144652
206,Sudan,SDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.12234666315,1268.4943418271,1328.1632550617098,1543.28851055125,1723.5012453064,1169.30294233488,985.317984746002,634.2286077966089,552.512094336268
207,Senegal,SEN,,283.37649230438,332.881107951848,365.580346275065,395.87901735346804,518.2201863918219,522.482497028723,519.7442257193329,567.832624246841,696.8536540631461,731.035907300522,642.2404422404879,620.8748848304531,542.493463068309,513.2175232805661,550.337910261776,760.089055063789,886.7999516425191,846.537796016476,807.9358403323779,912.183984500855,861.4408984123511,893.04671363888,798.0413004986419,520.31222495841,625.989014429725,641.028353960982,568.545554952426,598.3828818691729,595.147914990845,528.652232818547,543.790727305222,577.743181079737,729.193678695486,835.071406904357,882.500586088898,923.769914529173,1088.4564102693198,1264.67656244208,1166.8980711839802,1138.81043636445,1201.8937433246901,1154.1875562539599,1196.4630616321301,1217.26143823642,1068.12286708149,1103.49349979872,1193.34879316428,1280.46498073533,1276.6797872523
208,Singapore,SGP,,996.460332178309,1167.46349328975,1515.74259090877,2062.9644135961303,2262.3964406873997,2431.3790581070803,2470.48653322949,2790.1982501776197,3404.1669789030498,4018.2925095376704,4495.9814990287205,4891.632509973,5500.86949674409,6169.86901503594,5986.052751757429,5669.551819046179,6076.82111275009,7407.678824516079,8792.68299608482,10055.616277461899,12223.1357095975,13817.9629242919,15268.9779668472,18720.7113298078,21973.0813242163,22808.699083059102,23698.856126309103,19070.8244473495,18821.799926100903,20364.9665624196,18219.5160964705,18181.585945573403,19206.7348232847,21554.7928180182,23595.8382192516,27993.980184704502,33054.7599952399,32581.067399107204,30804.3253723701,40434.8849957008,44885.7328304188,45541.58172155941,45940.905883192594,47477.789205147805,43447.1000874943,44578.5783324246,47060.85503193639,49451.0365989665,48343.5972511389
209,Solomon Islands,SLB,,,,,,,,,,,660.652046458903,726.119606346158,679.544336274996,620.057292632198,593.679685336159,528.6479747888379,449.232988297987,453.381001812034,503.293689268357,480.804621690506,600.816457355457,604.878750965437,695.969978350223,776.6296480820911,1011.9225579230199,1133.3366623629,1214.52884248334,1233.79314240322,1029.63683147241,1055.45255489842,929.3522447400239,900.441231786736,723.9894486124921,709.133361090836,790.8007207432049,930.4604374627,994.537356350316,1077.61460327664,1147.0373182549301,1181.5860271919198,1360.69191860361,1560.8315992497699,1752.3991281315198,1985.0909024101898,1937.75972358291,1830.94487463757,1870.72890625727,1873.73645501608,1975.5484733036499,1974.3738337643
210,Sierra Leone,SLE,,,,,,,,,,,284.92110521649,281.417541736882,322.227047471507,238.96052206418202,258.922241259789,198.845776683465,103.521735202111,150.40438141769198,217.219536874556,186.60535300177398,122.73452603925399,152.54918811121598,128.09928672303602,155.760604693884,171.61012064475,175.22853710567298,194.579381626659,175.1983084096,129.950816020917,131.100656778213,121.40536099008001,205.263007591408,225.81018499092602,236.149428332216,236.587236306758,261.185085328795,290.28284804661,344.986171618074,402.32020096721396,387.27486811552694,368.796121986448,400.448923998535,535.407680338655,656.5878002494551,640.344558350412,530.104968241185,399.808751998852,438.46897893160696,455.055063136945,476.377311325493
211,El Salvador,SLV,,294.543578972101,306.12747486854903,340.573497946819,380.11270921768,419.212256918198,518.9550212366449,640.120960521163,659.207896853126,720.0468662953889,719.274123249698,676.589307945721,646.443557730802,665.767186199916,689.0247856015559,711.548816552915,696.707433485322,721.7097636103521,756.0942300907609,779.6071169920731,836.558967908777,899.104640239215,993.1914082545751,1135.21341692496,1293.39351381798,1486.7685049585,1576.5621914838,1654.99373115113,1759.3910342728898,1768.75180451594,1830.86646088593,1885.5057971164001,1917.3328370839602,1978.01389675193,2032.5803892459398,2162.91755333513,2354.84482860862,2477.51623786865,2589.55912458149,2465.60247226102,2585.87105747357,2867.62666039473,2925.64132815386,2942.2224308613695,3003.72890633683,3073.13765628281,3123.1085159034,3178.1111820306105,3257.58567672158,3398.07648775028
212,San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3646.10702177094,4779.29779766229,5764.19466354834,5065.35953875637,4668.850378942129,5537.338613140279,4809.27421950119,5372.09231927383,5265.12505682943,4418.4763412905395,4506.02762618349,4830.48289410076,5669.25618071489,5770.767752263339
215,Sub-Saharan Africa (excluding high income),SSA,,176.01392665270802,193.24963790114498,240.501444931146,296.41485456531797,316.493203740937,332.33400934035,338.01376109821,367.591913679546,404.45269652456597,529.7764034277279,815.9215771688049,728.509401043333,608.377632956747,511.09382560123703,451.0236518425,450.710480903272,489.60932142013604,502.969757548291,473.506567955114,519.827154733428,534.537092825998,510.48714916803596,460.060700137115,442.308220468337,498.821962324594,505.426701333059,515.702687294448,493.862252629516,487.60848491791495,483.158225738214,454.403136343244,484.7688863237099,591.189210022443,702.918420169641,796.993834909971,924.3580122533009,1021.66977171375,1090.49286239346,1089.42448553491,1218.487850792,1294.38118708761,1356.17314478608,1427.52025596401,1474.09795723034,1370.19393821679,1237.7404769058699,1262.0733460705499,1269.75989075979,1286.3208789364999
216,South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.1596885835839,1033.9779678321001,1429.35757849106,886.041123904863,835.248069595267,,,,
217,Sub-Saharan Africa,SSF,,176.199169491662,193.453112824594,240.755187169377,296.72807888707996,316.827903951419,332.685919012906,338.372117819355,367.983067748891,404.884445259151,530.343650636024,816.797399496794,729.294045081431,609.0357217281891,511.64844740454805,451.514468138705,451.202433228725,490.14274835359004,503.51954517819297,474.025642784864,520.3986637359629,535.081618324601,511.156687455111,460.788902307906,443.050926348491,499.53904629308505,506.113273690747,516.45353750261,494.64426374943497,488.38129697996396,483.889922449869,455.155369956964,485.516719980468,591.9534827336751,703.889093773131,798.0143142254269,925.443865074913,1022.6199204300301,1091.31847450035,1090.12595279876,1219.28289822401,1295.16733356265,1356.9925794647302,1428.5505084021302,1475.0889057022198,1371.18925772349,1238.73785706398,1263.11886720978,1270.85954679528,1287.49615823213
218,Small states,SST,,,,,,,,,,,1679.42886022101,1919.7774854624697,2041.4906352153896,1935.2450329339802,1773.90795590172,1644.04591825142,1635.38520851505,1741.3554947875698,1901.4331614019898,1902.62834102302,2151.18469519625,2257.82892094344,2360.72041572008,2339.52730157621,2408.24550863096,2720.6641993293697,2811.19812064672,2967.6515405752502,2955.51026540625,3013.76648963948,3161.5147833758697,3333.5932269966997,3512.0032189908698,4099.7012650999495,4716.10702294391,5265.2201860167,6059.75960824646,7150.401258851491,8388.99045397511,7151.964036176991,7865.86984154989,9073.620729556491,9589.59817667635,10095.1340197783,10475.0762750672,9347.98244742112,9114.045977793729,9602.78232601323,10122.5093434584,9917.17033515871
219,Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.438946015656,483.165721389311,578.987535367978,638.563262844812,754.141818090524,807.56809633444,834.540709491476,1010.8393151167099,998.096980623231,1037.48607488096,1218.04507384728,1257.87678309721,988.519083055681,1312.13996124592,928.998562090379,1138.68514028146,1310.79536996847,1442.30058076341,1455.7268300852302
220,Suriname,SUR,,,,,,,,,,,1881.19596986465,2202.24389447191,2257.6229745168,2116.4720170551,2091.82452781058,2050.91850834273,2073.69481634633,2216.0689647847103,2608.13711070187,1155.3804263130198,781.74566258038,891.2665567731531,774.5352155463349,803.447490749491,1181.73139529183,1367.2683226583802,1638.50672844389,1696.20444661736,2053.8607596519896,1549.6193892918698,1552.93811710587,1223.19736892522,1816.89282905349,2089.92448399114,2357.39826854687,2750.6848754205,4017.7691783484,4520.13557184747,5262.70587403477,5964.16040164347,5729.94055252152,4753.18316408704,5618.53145003266,6461.009619334661,7131.526608734509,7130.369634815301,3895.20707069807,3333.82955192895,3638.3378684234003,4611.48023923375
221,Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,3414.1861524882597,3864.9423056120204,3833.01994141948,4173.72343920588,4219.02712424791,3825.1548834008295,4165.37329999305,4818.8102156456,6130.610859364399,7835.640547489059,8910.07978782787,10199.6237186428,12692.3657395632,14936.6090201324,13217.240942106,13311.3673165876,14423.6280544386,14089.6908978078,14855.5550767951,15176.3157541116,13111.4960944414,13219.3980190945,14188.907754856002,15834.765117934,15649.871237771102
222,Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,8884.8525683066,8836.21243570763,8524.85567032109,9070.64148190211,9356.821382338521,8168.664208624559,8445.82604326592,9467.54451345159,11932.521376583702,13752.2545538802,14498.4615689506,15765.1486143472,18969.7904318558,21825.5229775968,19484.7432282808,18507.1209547421,19717.6949089771,17512.841544088,18212.8444858503,18977.2795428956,15941.591102241699,16778.0408974377,18555.5028557701,20805.9952126581,20746.3207024567
223,Sweden,SWE,4157.97013622587,4504.41180823773,5290.662393006421,6406.460983624829,7042.969020299009,8840.24528031764,9458.093092409741,9848.192095075501,10812.469296548,12741.8711748429,14662.680353373602,13258.7644795962,11578.478170832199,10569.8305572007,11036.343979821799,11494.6712151217,15254.489815761,18571.838024641,20825.9615089449,21668.3797779276,25646.262345579504,26513.9842397319,26859.949849920697,19682.1492564848,21595.4096092816,25260.5505083694,27432.2823440563,25122.0569001634,25402.731535724,26153.2197960154,25025.2840048525,22859.441818878902,25086.136865813998,31984.769146477203,36332.2146689902,37116.0909359691,40453.7956123201,46852.7560168178,48856.3698551093,39724.4504980808,45294.9127466126,51817.216187329,49444.200648218204,52102.8838496507,51115.9438302665,43378.4572568681,43615.537713492005,45629.441112159104,46185.71011089889,43998.417054382
224,Eswatini,SWZ,,,,,,,,,,,,,,,,,,,,,1238.9502058829198,1261.08907136844,1372.8706960654401,1364.58479422349,1326.71040240134,1643.84927848642,1583.6197827612198,1656.73677274914,1424.0450810116001,1410.9569767434698,1504.84376279482,1393.8946845442001,1197.28097766748,1786.22723643284,2290.0511189649696,2796.45181252355,2715.5257104819398,2859.1810402799797,2656.23498675061,2800.8262396786604,3324.24784684518,3545.68214230683,3544.4771559632,3411.77598636849,3259.78246454989,2978.0165193815697,2723.2810202505802,3071.0047756896697,3216.8643117284996,2920.06613630358
225,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Seychelles,SYC,,,,,,,,,,,,,,,,,,,,,4653.20109855609,4555.964604244579,5484.29563078273,5847.71521238686,5923.01774361167,5879.753467763189,5728.92884682126,6299.26125359412,6542.10459248501,6503.941005967729,6287.17399373356,6559.25595745666,6539.147194231,7053.10025015042,9143.462022167521,9892.38131499927,10692.2778074617,9844.185744938979,8875.02980170223,7927.80497415514,8957.25976948035,9324.72371132298,9874.055967155491,12226.744074776201,11983.656356233601,11974.0124655191,11998.5676792291,12703.9476962534,13505.5721581061,14587.4332055692
227,Syrian Arab Republic,SYR,322.601860877315,378.453855333397,437.951493501706,441.620490685885,668.028471396641,838.813356267235,875.277715504811,811.206948821099,957.737882089587,935.120187064113,1227.43458912866,1459.35280514091,1524.51583313776,1588.32027851414,1523.47970335271,1404.45687774747,1118.5774912940199,854.043006082568,778.609099243724,604.815204460028,702.627123939654,761.7657171836279,767.715886510421,755.202873346552,536.84088418375,603.7951751741299,679.581165065431,694.3683139124429,796.262718491456,759.443482271884,832.67543662293,984.218474001499,987.0399085678661,961.692257753129,1073.84667984229,1136.4105217875,1283.83273489793,1590.9905658913299,,,,,,,,,,,,
228,Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21392.5414702776,23455.9447825385,25250.883016364904,24125.7176169127,25443.7025572197,
229,Chad,TCD,,,,,,,,,,,209.296857705782,170.845705048235,160.66361790508802,159.355976075636,172.630527506654,190.75837611981098,190.88991207943297,201.794911288768,250.094889199758,235.1595794146,275.338563900341,291.044734842062,283.47123908812597,206.78145484023202,165.20846216723302,196.821795674921,210.38166374834998,195.051215728569,214.82728220559503,181.752778460518,155.232185718164,184.137164205816,195.277585532042,207.21149259300302,232.039971500531,356.00228398187204,385.73353312489405,475.62284981281897,526.557886829022,615.89522588359,673.638123358399,712.448294020054,715.4962063230361,720.793713584404,758.1361865842889,617.941383110797,546.415566000933,472.45234978287993,525.832175526393,524.175269756672
230,East Asia & Pacific (IDA & IBRD countries),TEA,102.692437673331,107.89255635781099,118.03808602286301,144.929911206528,155.073316498304,169.039392964921,165.022119789515,187.36043852868,179.176223435409,192.308952397126,215.63229781836898,230.699429588493,245.089112814911,254.302074290628,273.03028212753503,296.86929639870203,289.69923989856096,271.905305863649,309.70953490567996,337.921023595605,352.095004054692,384.490845060365,426.387146666775,461.333474706604,550.615040552281,665.026590264514,752.054353101886,768.390972208334,690.7416344573061,752.8983761092439,815.2943688894239,854.6219835754539,947.263208176791,1062.64854037603,1206.77800508739,1371.0585539721199,1634.75411834625,2050.3306696718,2526.90291529322,2779.44812423714,3267.18759984884,3831.84835338724,4349.1434135807895,4743.3697443029605,5133.06459362272,5329.56405128214,5465.096098770759,5987.04754719624,6587.1541557009705,6789.441701926079
231,Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,1397.83892888794,1386.61151425066,1228.40984521219,1427.46398069759,1573.90872948888,1653.2551938389402,1677.1193060259,1499.1136378082902,1637.9333314057199,1648.06822483012,1854.24160426865,2270.7036571382,2965.7483030037897,3733.33099047269,4495.54514483491,5855.523160876291,7208.0075391542005,5683.10293553484,6658.59852538072,7993.177151204109,8314.70256248114,8783.2099425738,8260.92763510855,6510.27036831707,6210.86386779504,6878.81265858141,7078.723649774979,7207.820906751321
232,Togo,TGO,,117.34513554662901,131.477890249069,150.467403628571,196.803937759258,216.397044549799,219.2637373757,242.620413514725,269.289462771649,282.908684060903,341.979144996137,268.169783472989,209.751670590094,191.020556661334,175.277313066525,187.267178217457,257.929591586504,298.814873034647,327.726716069037,314.22763983791197,374.948448114747,355.407177456139,370.697846266116,255.034207036007,187.76985820169,247.088302286074,283.55779571143603,284.799082978407,291.216535288263,289.76920772885603,264.883091754855,257.744397607062,290.382924865539,343.800716452769,367.91471627308897,359.712371844693,369.20353455300597,386.35522664941703,459.43695610871697,446.922530667601,440.06049505591795,483.616479082902,415.606976000308,486.82877855371805,518.591740977007,483.94900291108496,496.64482244823,524.997574347134,600.125127420068,616.7631896681401
233,Thailand,THA,,176.924864709324,188.98824222998402,244.50718136217498,304.99249259977404,321.66052679585096,357.36228050079694,405.71458372922206,482.66529648178,533.04024637463,608.734857280033,639.727654005918,656.015190765591,709.104429731563,719.2130361691319,647.875661852233,699.992941157112,810.500828368072,979.3283565358839,1134.81154198629,1300.86870111759,1477.74200470701,1649.2910802596302,1896.4669643912,2126.4489970426503,2411.5118962306697,2536.2213674538198,1982.8338043076,1410.08124904976,1595.16036865858,1575.07773139458,1457.8766518109398,1639.08860651026,1846.2630389789301,2094.05000189761,2272.41047357737,2670.4299741733,3178.26153207339,3426.31102215443,3324.53722334504,4001.1911905629,4363.26929907249,4503.00071439967,4629.20756289245,4499.5881239325,4433.99990749109,4602.93654491493,5075.51406955187,5558.31962534467,6069.01639480222
234,Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.12912308807302,316.254412695891,445.17249552714895,621.510147774424,851.784878789801,754.279746466321,781.5044301510519,898.3653278809699,1052.07742925922,1142.52298358681,1192.7514644989399,980.371672437719,862.997213036846,885.785920849133,878.660204831592,947.9529450713229
