IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,HND,Honduras,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,87.54,,,85.69,,89.18,87.54 [85.69 – 89.18],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,CHL,Chile,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,87.58,,,85.54,,89.38,87.58 [85.54 – 89.38],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,MEX,Mexico,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,87.63,,,85.69,,89.35,87.63 [85.69 – 89.35],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,EST,Estonia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,87.67,,,85.4,,89.64,87.67 [85.4 – 89.64],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,87.72,,,84.99,,90.02,87.72 [84.99 – 90.02],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,87.74,,,83.45,,91.04,87.74 [83.45 – 91.04],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,87.89,,,85.62,,89.85,87.89 [85.62 – 89.85],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,DEU,Germany,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,87.89,,,86.03,,89.54,87.89 [86.03 – 89.54],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,BEL,Belgium,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,87.97,,,86.03,,89.67,87.97 [86.03 – 89.67],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,88.04,,,83.91,,91.21,88.04 [83.91 – 91.21],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,88.11,,,85.8,,90.09,88.11 [85.8 – 90.09],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.14,,,86.29,,89.77,88.14 [86.29 – 89.77],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.15,,,86.4,,89.7,88.15 [86.4 – 89.7],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.22,,,86.29,,89.92,88.22 [86.29 – 89.92],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,false,Sex,Male,MLE,,,,,,,,,,88.31,,,84.35,,91.38,88.31 [84.35 – 91.38],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.31,,,86.11,,90.21,88.31 [86.11 – 90.21],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,NAM,Namibia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.35,,,85.95,,90.38,88.35 [85.95 – 90.38],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,GHA,Ghana,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.37,,,85.94,,90.42,88.37 [85.94 – 90.42],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.4,,,86.24,,90.26,88.4 [86.24 – 90.26],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.41,,,86.02,,90.43,88.41 [86.02 – 90.43],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.43,,,86.31,,90.25,88.43 [86.31 – 90.25],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.45,,,86.02,,90.5,88.45 [86.02 – 90.5],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,SEN,Senegal,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,88.47,,,86.24,,90.38,88.47 [86.24 – 90.38],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.5,,,86.74,,90.06,88.5 [86.74 – 90.06],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,88.5,,,86.75,,90.04,88.5 [86.75 – 90.04],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.57,,,86.47,,90.38,88.57 [86.47 – 90.38],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.58,,,84.52,,91.68,88.58 [84.52 – 91.68],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.58,,,86.87,,90.1,88.58 [86.87 – 90.1],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.61,,,86.86,,90.15,88.61 [86.86 – 90.15],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.63,,,86.25,,90.65,88.63 [86.25 – 90.65],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,88.63,,,86.98,,90.11,88.63 [86.98 – 90.11],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.7,,,86.06,,90.9,88.7 [86.06 – 90.9],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,88.72,,,86.82,,90.38,88.72 [86.82 – 90.38],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,KEN,Kenya,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.84,,,86.43,,90.86,88.84 [86.43 – 90.86],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,BWA,Botswana,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.84,,,86.46,,90.85,88.84 [86.46 – 90.85],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,88.89,,,87.24,,90.36,88.89 [87.24 – 90.36],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,88.9,,,86.54,,90.89,88.9 [86.54 – 90.89],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89,,,86.52,,91.08,89 [86.52 – 91.08],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.02,,,87.3,,90.54,89.02 [87.3 – 90.54],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,GRC,Greece,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.04,,,87.34,,90.53,89.04 [87.34 – 90.53],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.07,,,86.66,,91.08,89.07 [86.66 – 91.08],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.07,,,86.8,,90.99,89.07 [86.8 – 90.99],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,89.22,,,87.05,,91.06,89.22 [87.05 – 91.06],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.29,,,86.7,,91.42,89.29 [86.7 – 91.42],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,89.34,,,87.11,,91.23,89.34 [87.11 – 91.23],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,89.36,,,87.3,,91.12,89.36 [87.3 – 91.12],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,URY,Uruguay,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.37,,,87.36,,91.09,89.37 [87.36 – 91.09],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.38,,,87.57,,90.95,89.38 [87.57 – 90.95],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.4,,,87.77,,90.83,89.4 [87.77 – 90.83],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2015,false,Sex,Male,MLE,,,,,,,,,,89.49,,,87.47,,91.22,89.49 [87.47 – 91.22],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.49,,,87.82,,90.95,89.49 [87.82 – 90.95],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.49,,,87.9,,90.89,89.49 [87.9 – 90.89],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.54,,,87.18,,91.52,89.54 [87.18 – 91.52],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.55,,,87.24,,91.48,89.55 [87.24 – 91.48],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2015,false,Sex,Male,MLE,,,,,,,,,,89.69,,,87.4,,91.6,89.69 [87.4 – 91.6],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.8,,,87.9,,91.43,89.8 [87.9 – 91.43],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,ARG,Argentina,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.84,,,87.98,,91.44,89.84 [87.98 – 91.44],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.96,,,88.44,,91.3,89.96 [88.44 – 91.3],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.98,,,87.19,,92.22,89.98 [87.19 – 92.22],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,89.98,,,87.91,,91.73,89.98 [87.91 – 91.73],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,90.04,,,88.14,,91.66,90.04 [88.14 – 91.66],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,90.24,,,88.26,,91.91,90.24 [88.26 – 91.91],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,90.44,,,88.65,,91.97,90.44 [88.65 – 91.97],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,90.61,,,88.5,,92.36,90.61 [88.5 – 92.36],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,90.67,,,89.08,,92.05,90.67 [89.08 – 92.05],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,90.9,,,88.98,,92.51,90.9 [88.98 – 92.51],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,91.01,,,89,,92.68,91.01 [89 – 92.68],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,91.01,,,89.07,,92.63,91.01 [89.07 – 92.63],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,91.1,,,89.37,,92.58,91.1 [89.37 – 92.58],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,CHL,Chile,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,91.17,,,89.56,,92.55,91.17 [89.56 – 92.55],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2015,false,Sex,Male,MLE,,,,,,,,,,91.24,,,85.6,,94.8,91.24 [85.6 – 94.8],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,91.24,,,89.34,,92.82,91.24 [89.34 – 92.82],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,91.3,,,89.66,,92.71,91.3 [89.66 – 92.71],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,91.35,,,89.42,,92.95,91.35 [89.42 – 92.95],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,91.36,,,89.97,,92.58,91.36 [89.97 – 92.58],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,91.4,,,89.26,,93.14,91.4 [89.26 – 93.14],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,91.4,,,89.98,,92.64,91.4 [89.98 – 92.64],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,91.5,,,89.54,,93.13,91.5 [89.54 – 93.13],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,FRA,France,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,91.76,,,90.44,,92.91,91.76 [90.44 – 92.91],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,SEN,Senegal,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,92.21,,,90.52,,93.62,92.21 [90.52 – 93.62],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,false,Sex,Male,MLE,,,,,,,,,,92.61,,,91.03,,93.93,92.61 [91.03 – 93.93],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,92.68,,,91.49,,93.72,92.68 [91.49 – 93.72],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,false,Sex,Female,FMLE,,,,,,,,,,92.89,,,91.57,,94.02,92.89 [91.57 – 94.02],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,93.11,,,91.59,,94.37,93.11 [91.59 – 94.37],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,93.32,,,91.85,,94.55,93.32 [91.85 – 94.55],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,93.33,,,91.78,,94.61,93.33 [91.78 – 94.61],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,93.36,,,91.72,,94.69,93.36 [91.72 – 94.69],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,93.49,,,91.8,,94.85,93.49 [91.8 – 94.85],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,94.09,,,90.17,,96.52,94.09 [90.17 – 96.52],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,94.1,,,92.73,,95.22,94.1 [92.73 – 95.22],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2015,false,Sex,Female,FMLE,,,,,,,,,,97.18,,,95.12,,98.38,97.18 [95.12 – 98.38],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2014,false,Sex,Male,MLE,,,,,,,,,,64.48,,,60.73,,68.07,64.48 [60.73 – 68.07],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2014,false,Sex,Male,MLE,,,,,,,,,,64.53,,,56.49,,71.83,64.53 [56.49 – 71.83],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,USA,United States of America,Year,2014,false,Sex,Male,MLE,,,,,,,,,,64.93,,,61.51,,68.21,64.93 [61.51 – 68.21],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2014,false,Sex,Male,MLE,,,,,,,,,,66.14,,,62.02,,70.02,66.14 [62.02 – 70.02],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,66.91,,,58.95,,74.01,66.91 [58.95 – 74.01],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2014,false,Sex,Male,MLE,,,,,,,,,,67.6,,,63.58,,71.37,67.6 [63.58 – 71.37],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ALB,Albania,Year,2014,false,Sex,Male,MLE,,,,,,,,,,68.22,,,64.22,,71.97,68.22 [64.22 – 71.97],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,69.4,,,61.51,,76.29,69.4 [61.51 – 76.29],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,FIN,Finland,Year,2014,false,Sex,Male,MLE,,,,,,,,,,69.72,,,66.49,,72.77,69.72 [66.49 – 72.77],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2014,false,Sex,Male,MLE,,,,,,,,,,70.43,,,67.24,,73.43,70.43 [67.24 – 73.43],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,HRV,Croatia,Year,2014,false,Sex,Male,MLE,,,,,,,,,,70.48,,,66.68,,74.01,70.48 [66.68 – 74.01],,,EN,2019-11-14T06:00:00.000Z
