"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Niger","NER","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","371.019552907108","300.045103267395","266.079815562668","235.274210352094","171.578827985476","171.350596023269","225.430204056165","253.835177233513","254.498424196247","243.420439577921","386.865492759811","350.8846948152","351.205843387358","219.706619287226","183.006940057001","208.873333784701","214.318662627787","197.483925675701","227.686846420261","217.111405495161","181.230484912014","196.142740407626","215.616247252062","247.842442064789","274.93343275731","313.514515046728","325.627606314765","370.693966838001","456.282366195623","440.991790066661","459.748762357892","490.124481060939","482.358832129745","503.154499873069","510.423532140559","442.395216225275","449.366849381393","467.870057520618","537.042564421026","526.352967240659","",
"Nigeria","NGA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","190.49585662893","130.765899948935","169.21968904441","201.049056797973","269.311636981115","323.096730221942","411.52379627675","391.773410981101","402.074887240449","391.801139182333","571.399379829562","1826.06513372062","1574.36704773098","1032.30121202297","738.700188065842","708.764709397389","525.485677391847","467.05750462011","452.624914695129","336.80535589476","396.345448784687","378.700690477587","348.019678627792","175.246530891128","231.896062001169","305.659322350086","342.276788090078","367.667215938666","380.108162318971","408.417065636458","399.760043688201","460.108313699026","593.354296622866","618.85214546223","752.08457931463","926.242286434299","1318.82771651309","1469.90900303968","1725.45290047271","1510.92726035793","1740.64458328968","1840.74928969325","2070.96646569984","2292.0457773393","2472.05186838779","2221.68001993784","1814.33205294379","1596.35237564688","1586.54750404569","1779.18854779902","",
"Nicaragua","NIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","287.455957916608","294.266010212208","347.915777620801","471.937038335544","484.671037535697","544.429446137887","650.749101772841","587.387456395325","408.647385566632","579.872449227676","619.99376769444","613.762403821197","666.270610753633","738.430731414041","616.082078797167","677.415571710702","914.394616149708","524.313480244994","180.986722632829","222.612347837279","250.969922460203","273.97063067731","274.430591761994","696.579771815587","756.040303881146","785.719264820116","797.795158900195","847.690632031789","869.626673791928","908.524397939418","924.409823506518","899.626556643257","906.055823049095","975.642831761965","1065.95858784296","1110.57835031798","1207.98867472502","1366.72911686634","1314.2560265563","1348.40968335625","1477.76058104783","1547.43739670413","1577.0119188057","1711.91564564723","1822.73583551899","1846.84128083008","1891.66488420509","1782.82437644065","1718.55601016466","",
"Netherlands","NLD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2617.76725952275","2987.90037532956","3636.61257601219","4810.36802155845","5567.98598014146","6363.35205565925","6953.4303423639","8058.23736009522","9731.36788443683","11061.7519099987","11770.6040827774","9714.09881118624","9367.46171331071","9033.15874649828","8467.29787421024","8279.16299853481","11572.5490212913","14155.2365609836","14935.5727894933","14660.1924508023","17599.7790326884","18059.835362796","19754.438031831","19236.3383201315","20762.4449058477","25001.5983589358","24843.0228701433","22806.9141296617","23569.5516940967","24349.9155175736","22542.2184659454","22439.7295010478","24374.557202631","30172.1995974627","33923.130564847","34518.1363403004","37882.4032539911","43333.5848381804","46438.2972819056","42719.7698340795","42035.8135696027","45323.0623256152","41930.2926520329","43459.9244632016","43397.1986025348","37487.1733993048","37580.5874573866","40917.1737258613","44736.3312763972","43778.1493082753","",
"Norway","NOR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2727.60763353059","3109.80486235592","3665.06983582875","4740.55794332671","5612.57940912001","6735.79404340704","7211.01739765791","8135.56476237116","8955.38216298811","9963.38094515581","12028.8688964186","12062.3427262027","11965.82619973","11508.7673984404","11569.8349989408","12298.6731270106","14970.5266010157","17561.3329721658","18598.2468115678","18054.3245669995","20760.3966624223","21588.2322404753","23223.3048436857","21142.1337027029","22452.6947385261","26976.5101256221","28348.0452473928","28473.7856611267","28017.3821633113","28474.2033253537","28081.9214928108","29547.9488080195","33233.9247807999","39178.1737580832","44766.1008587357","52351.6367018663","57283.3168544763","66077.6059912528","73178.2247528623","61909.2484168429","68485.4707482932","76918.3146315034","78169.5082280674","80639.3877755912","78000.3997028431","61170.7069112502","58625.4129069995","61785.5580863972","65957.4089165757","60776.1303711873","",
"Nepal","NPL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","69.5897169205795","79.0517341265554","73.0447485704629","89.4968614375894","112.336600726296","101.80242433396","91.4720284423035","103.971584188521","119.120069520213","121.728972269361","140.048415053898","143.680611753043","143.692791635304","150.762542014629","147.704486598842","156.707030532084","159.394460488748","187.381668871955","186.345973803573","186.722039878878","196.907687334902","165.691987211053","173.414728337219","188.235512085506","197.277910126668","199.63650643036","212.214691790957","204.128577091553","205.920457160645","220.753983790124","236.458209709376","233.484364978727","242.40562682385","272.622255577953","301.781777450661","331.628347233149","373.309956595591","449.979397160318","459.000026043863","561.76058736159","660.498227485324","663.548750062677","680.49105353754","714.02863946102","755.587973634635","733.050090783515","865.651952187964","979.216589518917","1009.0429395773","",
"Nauru","NRU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1994.07183093096","2430.10859725368","2877.65064333259","3780.89663642424","3967.93226824536","3430.95091248273","3553.34045389323","3971.61893536309","4758.64069762848","5374.23321992705","6064.46813022326","6356.08903423284","6184.24502592399","6106.62758831738","5301.69498354439","5923.80076083782","7470.57689699578","9828.22944865865","11174.8147172913","10770.1547656733","10975.8302118346","9455.010555309","9133.16316900487","10137.9939345275","11966.3892766853","13753.8447027476","14619.5133143109","13837.9044485777","11856.7384722504","12158.9578167466","10756.34813228","11095.6309431438","13580.2783896125","17822.3539575047","20431.1227931639","21986.3822298017","20914.5738380363","25432.6931160775","23884.1395821654","22441.3625640935","26739.2692561119","30854.1154975429","32270.4334966641","35068.3548945256","36252.5626517545","31573.0871901859","32905.7495207068","35022.1852955237","35146.7701443876","34344.5709703326","",
"OECD members","OED","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2265.45005032575","2471.33528378702","2838.98850608292","3398.75494637665","3711.18570156084","4096.85265035765","4397.98424062222","4903.51508758672","5854.44505107398","6600.62192577802","7201.74222987007","7263.00603150985","7123.48748532647","7240.44681514004","7556.9144875018","7888.91225807471","9499.60606675474","10935.2797713542","12306.7009879114","12679.3000826513","14112.010543683","14777.3008166505","15720.9491845383","15737.7463530773","16716.3229600566","18275.5588715294","18367.0081755742","18058.9438594246","18214.3799239448","18935.282155249","19206.6322058458","18897.5627883295","19516.2967857446","21638.7049027213","23954.5071990016","25150.5886601951","26423.5464294185","28479.0461020318","29483.459833355","27368.9699394014","28838.0508904062","30912.3255866618","30867.2745927924","31082.0309871841","31654.8631968005","29758.7690191133","29995.235060251","31099.8343983376","32588.0684554835","32729.0934753033","",
"Oman","OMN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","134.855464012483","159.348455005739","177.843160377912","87.4505328369573","574.604987665487","859.680792650538","1181.32069206447","1382.48404607133","1449.48594590451","1204.25632184814","2688.8177896447","3525.74490818315","3979.77443203699","3684.53268335245","4003.45604591901","4164.62622154678","3139.10241274116","2841.49367536812","2943.16825760026","2911.78944539221","3219.0519860941","3725.28418813953","3855.59210430643","3704.00581630934","3786.89588071939","3880.61221197927","3973.17811460423","4297.8078761946","4099.70417473221","4163.76474430216","4477.1347005639","4812.14855923897","5329.83982769502","5602.05322620545","6005.84252830203","6819.08761535715","8324.17853532016","9351.29353549072","13062.9517892573","9559.73421457131","10294.8937539602","9362.44173053239","10465.5223863813","10387.0076130949","10449.4946052525","10429.2859250622","9836.31096770585","9781.81654598714","9964.04802867506","9188.76162466458","",
"Other small states","OSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1597.59435704609","1863.30827553664","1833.98324457726","1712.55379470635","1568.81616511802","1427.83272909999","1505.62992827862","1659.27957681865","1833.72170053518","1839.35912107113","2168.43993119783","2331.88074364906","2487.81340084252","2357.09529926778","2415.45101338093","2718.36128776507","2733.43066078239","2796.41827969508","2705.95858449107","2725.47808912074","2901.58560633142","3109.61028242967","3297.07252799367","4042.40517204629","4719.39271127791","5321.92847916655","6218.1025477868","7469.7626353726","8856.67081413353","7600.57930173303","8411.3816502103","9981.25886387274","10568.6112823854","11131.2798650445","11540.3769412921","10017.2246530593","9854.58704513901","10418.5217227239","11047.0138868643","10641.8027273081","",
"Pakistan","PAK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","149.761582202918","162.385089588211","138.311461774987","91.2658866807297","124.119495017488","152.719276534678","174.025183801478","191.210631631369","221.145435996932","237.231581777546","275.758054532038","317.898151926998","335.408071743175","301.357973315994","315.825300824031","303.229112494521","300.003768090017","303.186433720585","339.929302861048","343.674309124882","328.452793726956","365.273730866151","377.262986121223","389.268252869198","381.950578325785","431.382496831723","435.753900994243","414.957007688677","400.403438676032","398.853826689212","504.364506713696","476.012412790324","465.666388516275","527.704936426454","609.896982289691","662.310011402672","734.893781797878","798.203252807573","876.48199760093","856.704046904301","893.086289337207","1062.07788105112","1093.64559621393","1106.85663667408","1148.67640985031","1253.50354211897","1264.95822857768","1356.87790429623","1368.28420967262","1186.30910941568","",
"Panama","PAN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","805.924979399684","859.436964109729","957.165882861479","1060.15992550449","1177.50938759927","1192.03141917119","1222.47614303887","1422.67816125219","1558.05757324706","1871.72119332834","2053.6406191749","2338.43239486774","2495.39273017682","2423.2829156466","2616.88023541137","2507.68597398566","2827.09591201019","2248.83631675797","2153.75382389598","2306.49166128372","2398.2465218084","2768.09706458377","2993.88007308173","3169.97545985926","3099.0544485423","3170.62648064668","3300.82501719997","3511.21382534146","3535.45059902538","3576.21308868481","3538.73657924264","3745.24343601524","3759.17794145038","3991.27783118327","4229.36279953354","4573.89313239569","5369.32482672895","6300.92709030543","6757.96307914512","6978.10645649527","8313.02122985745","9431.36648163749","10488.2945390293","10993.088467743","11956.8020241673","12420.6069884216","13240.934284718","13143.0102693175","13274.4370014398","",
